X,Y,OBJECTID,Road_System,Route_Num,Route_Section,Milepost,Date_Time,Time_of_Day,City,County,Location_1,Location_Link,Location_2,Latitude,Longitude,Unique_Crash_ID,Intersection_ID,Severity,Uninjured,Level_C_Injuries,Level_B_Injuries,Level_A_Injuries,Fatalities,Agency_Name,Report_Id,Crash_Location,Road_Description,Vehicles,Road_Contour,Road_Cond,Lighting_Cond,Weather,Limit1,Limit2,Limit3,Ramp_Id,Crash_Type,Fixed_Object,Event1,Event2,Event3,Mhe,Animal_Species,Veh1_Dir,Veh1_Type,Driver1_Cond,Veh1_Human_Contr_Factor,Veh1_Speed,Veh1_Movement,Driver1_State,Veh1_HAZMAT,Driver1_Belt,Veh1_Cycle_Prot,Driver1_Inj_Level,Veh2_Dir,Veh2_Type,Driver2_Cond,Veh2_Human_Contr_Factor,Veh2_Speed,Veh2_Movement,Driver2_State,Veh2_HAZMAT,Driver2_Belt,Veh2_Cycle_Prot,Driver2_Inj_Level,Veh3_Dir,Veh3_Type,Driver3_Cond,Veh3_Human_Contr_Factor,Veh3_Speed,Veh3_Movement,Driver3_State,Veh3_HAZMAT,Driver3_Belt,Veh3_Cycle_Prot,Driver3_Inj_Level,Sum_of_Minor_and_Severe,Sum_of_Severe,Bicycle_Involved,Pedestrian_Involved,Motorcycle_Involved,Impairment_Involved,Helmet_Involved,Corridor_1,Corridor_2,Serial_No,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-105.130842056128,40.1814330164329,769979,City Street,0,,0,2021/12/27 00:00:00+00,0,LONGMONT,BOULDER,MOUNTAIN VIEW AVE,00040FE,HOVER ST,40.18143956,-105.13085196,3216905,,No Injury (PDO),1,0,0,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,East,SUV,Unknown,Unknown,10,Backing,CO,No,No,,,West,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,198201,{4163FD22-E778-47EE-8A9A-414F731FDF42},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.280592209833,40.0137015338174,769980,City Street,0,,0,2021/05/12 00:00:00+00,0,BOULDER,BOULDER,ARAPAHOE RD,00150FW,N 11TH ST,40.01370804,-105.28060213,3217028,,Possible/Complaint of Injury (C,3,1,0,0,0,ERPD,,On Road,Non-Intersection,3,Straight On Level,Dry,Daylight,None,40,40,40,,Rear End,FO:No,Rear End,Rear End,,Rear End,,West,Passenger Car/Van,No Impairment Suspected,Driver Preoccupied,30,Going Straight,CO,No,Yes,,No Injury (PDO),West,SUV,No Impairment Suspected,No Apparent Contributing Factor,20,Slowing,CO,No,Yes,,2,West,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Slowing,CO,0,Yes,,1,1,0,,,,,,,,119109,{F7BBD59D-4C02-4991-AFCD-0DC0803B1164},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.117268366335,40.1813160037641,769981,City Street,0,,0,2021/10/09 14:36:00+00,1436,LONGMONT,BOULDER,MOUNTAIN VIEW AVE,00185FW,FRANCIS ST,40.18132255,-105.11727827,3216360,,No Injury (PDO),1,0,0,0,0,LDPS,,Off Road Right,At Driveway Access,1,Straight On Level,Dry,Daylight,None,30,,,,Light or Utility Pole,FO:Yes,Light or Utility Pole,,,Light or Utility Pole,,West,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,30,Avoiding Object/Vehicle in Roadway,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,174874,{1997319A-A44F-462D-B279-3AE56B33C418},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.110625800661,40.1812489355275,769982,City Street,0,,0,2021/03/31 10:10:00+00,1010,LONGMONT,BOULDER,MOUNTAIN VIEW AVE,00135FW,GAY ST,40.18125548,-105.1106357,3215110,,No Injury (PDO),1,0,0,0,0,LDPS,,Off Road Left,In Alley,1,Straight On Level,Dry,Daylight,None,30,,,,Trees or Shrubs,FO:Yes,Trees or Shrubs,,,Trees or Shrubs,,West,Other,No Impairment Suspected,Driver Inexperience,3,Making Right Turn,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,122560,{2D0B4F76-0FBC-405F-8591-808CAB6CEE10},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.082104506081,40.1813295080145,769983,City Street,0,,0,2021/02/22 00:00:00+00,0,LONGMONT,BOULDER,MOUNTAIN VIEW AVE,00267FE,ALPINE ST,40.18133605,-105.0821144,3214956,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,At Driveway Access,2,Straight On Grade,Dry,Daylight,None,20,20,,,Sideswipe Opposite Direction,FO:No,Sideswipe Opposite Direction,,,Sideswipe Opposite Direction,,East,School Bus< 15 People,No Impairment Suspected,Driver Emotionally Upset,5,Making Left Turn,CO,No,Yes,,No Injury (PDO),West,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,53469,{5628640A-4653-40FD-B312-608A26D69094},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.116725512389,40.1813119564563,769984,City Street,0,,0,2021/06/27 16:10:00+00,1610,LONGMONT,BOULDER,MOUNTAIN VIEW AVE,00032FW,FRANCIS ST,40.1813185,-105.11673542,3215647,3191,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,East,Hit and Run - Unknown,Unknown,Unknown,5,Going Straight,CO,No,No,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,140967,{3CB8A8C2-5C40-4ACB-99BC-23414BD17F7C},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.085927124444,40.1725536819054,769985,City Street,0,,0,2021/01/17 00:00:00+00,0,LONGMONT,BOULDER,Meeker St,00170FN,E 8TH AVE,40.17256023,-105.08593702,3214770,,No Injury (PDO),1,0,0,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Level,Dry,Dark Lighted,None,25,25,,,Parked Motor Vehicle,FO:No,Parked Motor Vehicle,,,Parked Motor Vehicle,,North,Hit and Run - Unknown,Unknown,Unknown,25,Drove Wrong Way,0,No,Unknown,,No Injury (PDO),North,Passenger Car/Van,,,0,Parked,CO,No,No,,,Unknown,,,,,,0,,No,,,0,0,,,,,,,,43996,{BE0CB0D5-84E6-4322-B820-4C067E7B54B1},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.164980977023,39.9605853629616,769986,City Street,0,,0,2021/06/24 13:30:00+00,1330,LOUISVILLE,BOULDER,MCCASLIN BLVD,00300FS,DILLON RD,39.96059187,-105.16499087,3217053,,No Injury (PDO),2,0,0,0,0,CSP,,On Road,Non-Intersection,2,Straight On Grade,Dry,Daylight,None,35,35,,,Sideswipe Same Direction,FO:No,Sideswipe Same Direction,,,Sideswipe Same Direction,,South,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,20,Changing Lanes,CO,No,Yes,,No Injury (PDO),South,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,20,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,135115,{193EB7F1-8324-48DD-886B-FFD9C9407CB8},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.06014670699,40.1945517889421,769987,City Street,0,,0,2021/10/11 16:00:00+00,1600,LONGMONT,BOULDER,MONTGOMERY CIR,00285FE,SUNDANCE DR,40.19455834,-105.0601566,3216375,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,25,25,,,Sideswipe Same Direction,FO:No,Broadside,,,Broadside,,North,Passenger Car/Van,Unknown,Driver Inexperience,5,Entering/Leaving Parked Position,CO,No,Yes,,No Injury (PDO),North,SUV,,No Apparent Contributing Factor,5,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,174604,{4A787038-A861-4979-9DE5-400C06EF0303},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.103076594379,40.14507834536,769988,City Street,0,,0,2021/10/22 00:00:00+00,0,LONGMONT,BOULDER,MISSOURI AVE,00151FW,S MAIN ST,40.14508488,-105.10308649,3216454,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,At Driveway Access,2,Curve On Level,Dry,Daylight,None,25,25,,,Broadside,FO:No,Broadside,,,Broadside,,North,Passenger Car/Van,No Impairment Suspected,Unknown,5,Making Left Turn,CO,No,Yes,,No Injury (PDO),East,Hit and Run - Unknown,,Unknown,25,Going Straight,CO,No,No,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,179978,{B3A44507-07F4-4AE9-BAE5-23EE9B827191},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.103040790614,40.145079721935,769989,City Street,0,,0,2021/08/25 00:00:00+00,0,LONGMONT,BOULDER,MISSOURI AVE,00141FW,MAIN ST,40.14508626,-105.10305069,3216001,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,At Driveway Access,2,Straight On Level,Dry,Daylight,None,25,25,,,Broadside,FO:No,Broadside,,,Broadside,,South,SUV,No Impairment Suspected,Unknown,10,Making Left Turn,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,20,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,163219,{74A12813-7CE3-4111-9341-4EAA2ED67A7B},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.096559130342,40.1952649539798,769990,City Street,0,,0,2021/04/17 17:00:00+00,1700,LONGMONT,BOULDER,MEADOW ST,00193FS,MEADOW DR,40.1952715,-105.09656903,3215224,,PDO,0,0,0,0,0,LDPS,,Off Road Right,Non-Intersection,1,Straight On Level,Dry,Daylight,None,25,,,,Traffic Signal Pole or Equipment,FO:Yes,Traffic Signal Pole or Equipment,,,Traffic Signal Pole or Equipment,,East,SUV,Unknown,No Apparent Contributing Factor,5,Backing,CO,No,Yes,,,Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,128355,{987734F0-8548-4D6F-8357-CADEF73BEFFA},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.092918161401,40.1533510583144,769991,City Street,0,,0,2021/03/10 00:00:00+00,0,LONGMONT,BOULDER,MARTIN ST,00282FN,KEN PRATT BLVD,40.1533576,-105.09292806,3215030,31126,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Roundabout,2,Straight On Level,Dry,Daylight,None,30,30,,,Broadside,FO:No,Broadside,,,Broadside,,East,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,10,Making Right Turn,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,CO,No,No,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,99309,{FCE8DB30-3372-4007-90FD-62C6FF094A29},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.094045579635,40.1998499119102,769992,City Street,0,,0,2021/08/13 22:08:00+00,2208,LONGMONT,BOULDER,MARTINEZ PL,00172FE,MEADOW ST,40.19985646,-105.09405548,3215918,,No Injury (PDO),3,0,0,0,0,LDPS,,Off Road Right,At Driveway Access,1,Straight On Level,Dry,Dark Un-Lighted,None,25,,,,Light or Utility Pole,FO:Yes,Light or Utility Pole,,,Light or Utility Pole,,West,Passenger Car/Van,Alcohol,Driver Inexperience,10,Backing,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,Impairment,,,,156221,{32CEAFE8-48CC-4A2C-ADBB-7410964F7828},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.092930370921,40.153709054689,769993,City Street,0,,0,2021/12/17 11:19:00+00,1119,LONGMONT,BOULDER,MARTIN ST,00390FN,KEN PRATT BLVD,40.1537156,-105.09294027,3216847,31126,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Roundabout,2,Curve On Level,Dry,Daylight,None,30,25,,,Sideswipe Same Direction,FO:No,Sideswipe Same Direction,,,Sideswipe Same Direction,,North,SUV,No Impairment Suspected,Driver Emotionally Upset,25,Changing Lanes,CO,No,Yes,,No Injury (PDO),North,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,197180,{C6864FD6-ED52-43CD-AF52-EDAABDF71A90},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.093151450355,40.1654717631574,769994,City Street,0,,0,2021/07/01 15:59:00+00,1559,LONGMONT,BOULDER,MARTIN ST,00110FN,REED PL,40.16547831,-105.09316135,3215675,,No Injury (PDO),3,0,0,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Grade,Wet,Daylight,Rain,25,25,,,Rear End,FO:No,Rear End,,,Rear End,,South,Passenger Car/Van,No Impairment Suspected,Unknown,30,Going Straight,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,142656,{24ACE717-7CDD-4330-8B7F-0ED51EFB4AD5},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.093009292701,40.1566272928813,769995,City Street,0,,0,2021/05/28 16:44:00+00,1644,LONGMONT,BOULDER,MARTIN ST,00410FS,BOSTON AVE,40.15663383,-105.09301919,3215450,,Evident Non-Incapacitating (B),2,0,1,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Overtaking Turn,FO:No,Overtaking Turn,,,Overtaking Turn,,North,SUV,No Impairment Suspected,Unknown,5,Making U-Turn,CO,No,Yes,,Evident Non-Incapacitating (B),North,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,30,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,1,0,,,,,,,,132548,{797D4A00-15B2-449E-950C-79526E4D70A8},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.093042649183,40.1744684481258,769996,City Street,0,,0,2021/01/26 12:00:00+00,1200,LONGMONT,BOULDER,MARTIN ST,00200FNE,9TH AVE,40.17447499,-105.09305255,3214803,3386,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Intersection Related,2,Straight On Level,Icy,Daylight,Snow/Sleet/Hail,25,25,,,Rear End,FO:No,Rear End,,,Rear End,,North,SUV,No Impairment Suspected,No Apparent Contributing Factor,15,Going Straight,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,5,Slowing,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,47505,{61AC72F8-D3BA-49A1-972B-CFA16DB7663E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.093144644102,40.1637800461395,769997,City Street,0,,0,2021/10/31 13:05:00+00,1305,LONGMONT,BOULDER,MARTIN ST,00050FS,3RD AVE,40.16378659,-105.09315454,3216516,3388,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,North,Pickup Truck/Utility Van,Unknown,Unknown,15,Going Straight,CO,No,Unknown,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,179947,{270580F9-D06A-428A-9BD6-730CEAE001E2},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.244054851067,40.0510741351856,769998,County Road,0,,0,2021/12/07 00:00:00+00,0,UNINCORPORATED,BOULDER,JAY RD,00050FE,N 47TH ST,40.05108065,-105.24406477,3217177,1424,No Injury (PDO),2,0,0,0,0,CSP,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,West,SUV,No Impairment Suspected,Driver Preoccupied,10,Slowing,CO,No,Yes,,No Injury (PDO),West,Trucks over 10k/Busses over 15 Passengers,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,JAY RD (US 36 to N 75th),,178939,{657CBD0F-04FF-440A-B546-28277E1F1BA9},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.102437264811,40.1968376516278,769999,State Highway,0,,0,2021/03/11 11:34:00+00,1134,LONGMONT,BOULDER,MAIN ST,00357FN,21ST AVE,40.1968442,-105.10244717,3215038,,Evident Non-Incapacitating (B),0,1,1,0,0,LDPS,,On Road,At Driveway Access,2,Straight On Grade,Dry,Daylight,None,35,35,,,Broadside,FO:No,Broadside,,,Broadside,,East,SUV,No Impairment Suspected,No Apparent Contributing Factor,25,Going Straight,CO,No,Yes,,Possible/Complaint of Injury (C,North,SUV,No Impairment Suspected,No Apparent Contributing Factor,35,Going Straight,CO,No,Yes,,3,Unknown,,,,,,0,0,No,,,2,0,,,,,,,,100528,{27FB4CC8-6C52-4237-BF0B-52D98592660C},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.102328406,40.1853287111273,770000,State Highway,0,,0,2021/10/08 00:00:00+00,0,LONGMONT,BOULDER,MAIN ST,00158FN,15TH AVE,40.18536043,-105.10236574,3216349,,Possible/Complaint of Injury (C,2,1,0,0,0,LDPS,,On Road,Non-Intersection,3,Straight On Level,Dry,Daylight,None,35,35,35,,Rear End,FO:No,Rear End,Rear End,,Rear End,,South,Pickup Truck/Utility Van,No Impairment Suspected,Illness,35,Stopped in Traffic,CO,No,Yes,,Possible/Complaint of Injury (C,South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,0,Yes,,1,1,0,,,,,,,,177479,{60ED8919-750B-4C31-B7A9-2E2379652EE9},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.131572991651,40.1542247768523,770001,City Street,0,,0,2021/11/15 15:57:00+00,1557,LONGMONT,BOULDER,LYKINS GULCH RD,00260FW,HOVER ST,40.15423132,-105.1315829,3216624,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,At Driveway Access,2,Straight On Level,Dry,Daylight,None,25,25,,,Broadside,FO:No,Broadside,,,Broadside,,North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,15,Changing Lanes,CO,No,Yes,,No Injury (PDO),West,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,20,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,187509,{93412B62-1B42-42EC-BEEB-3EDA5AFC1612},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.088302850708,40.1814153258669,770002,City Street,0,,0,2021/08/09 00:00:00+00,0,LONGMONT,BOULDER,LASHLEY ST,00047FN,MOUNTAIN VIEW AVE,40.18142187,-105.08831275,3215894,3469,No Injury (PDO),3,0,0,0,0,LDPS,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,South,SUV,No Impairment Suspected,Distracted by Passenger,15,Going Straight,CO,No,Yes,,No Injury (PDO),South,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,156040,{EBD521CF-81B9-4656-9945-C66E64031123},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.112435220728,40.1923713935907,770003,City Street,0,,0,2021/11/25 23:30:00+00,2330,LONGMONT,BOULDER,LINCOLN DR,00200FE,HENNINGTON CT,40.19237794,-105.11244513,3216684,,No Injury (PDO),3,0,0,0,0,LDPS,,Off Road Right,At Driveway Access,1,Curve On Level,Dry,Dark Lighted,None,25,,,,Traffic Signal Pole or Equipment,FO:Yes,Traffic Signal Pole or Equipment,,,Traffic Signal Pole or Equipment,,South,Pickup Truck/Utility Van,Alcohol,No Apparent Contributing Factor,10,Backing,CO,No,Unknown,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,Impairment,,,,189319,{0720F585-93F4-42A3-8D4A-583E465CD574},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.099497723133,40.1408297994648,770004,City Street,0,,0,2021/09/03 13:00:00+00,1300,LONGMONT,BOULDER,SOUTHRIDGE PL,00038FE,EMERY ST,40.14083634,-105.09950762,3216073,,No Injury (PDO),1,0,0,0,0,LDPS,,Off Road Right,At Driveway Access,2,Straight On Level,Dry,Daylight,None,25,0,,,Parked Motor Vehicle,FO:No,Parked Motor Vehicle,,,Parked Motor Vehicle,,East,Pickup Truck/Utility Van,No Impairment Suspected,Unknown,10,Going Straight,CO,No,No,,No Injury (PDO),North,SUV,,No Apparent Contributing Factor,0,Parked,CO,No,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,163328,{504536F6-2FD7-452E-BA0F-0DE15124C513},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.121311417491,40.1398380349444,770005,City Street,0,,0,2021/01/09 00:00:00+00,0,LONGMONT,BOULDER,LEFTHAND CANYON DR,00051FE,SUNSET ST,40.13984457,-105.12132132,3214722,31445,No Injury (PDO),1,0,0,0,0,LDPS,,On Road,Intersection Related,2,Straight On Grade,Snowy,Dark Lighted,None,35,0,,,Parked Motor Vehicle,FO:No,Parked Motor Vehicle,,,Parked Motor Vehicle,,South,Passenger Car/Van,Unknown,Unknown,0,Making Left Turn,0,No,Unknown,,No Injury (PDO),East,SUV,,,0,Parked,CO,No,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,43264,{47560A09-A413-4555-9CAE-334BE07B4ED6},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.123195173129,40.1754715550935,770006,City Street,0,,0,2021/04/26 12:06:00+00,1206,LONGMONT,BOULDER,LILAC ST,00200FN,WARREN AVE,40.1754781,-105.12320508,3215265,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,25,25,,,Sideswipe Same Direction,FO:No,Sideswipe Same Direction,,,Sideswipe Same Direction,,North,SUV,No Impairment Suspected,No Apparent Contributing Factor,3,Entering/Leaving Parked Position,CO,No,Yes,,No Injury (PDO),North,SUV,No Impairment Suspected,No Apparent Contributing Factor,15,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,236302,{B6296A8C-9A75-4A28-B24E-67C362AB61C6},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.088315169674,40.1744288638666,770007,City Street,0,,0,2021/09/22 00:00:00+00,0,LONGMONT,BOULDER,LASHLEY ST,00150FN,E 9TH AVE,40.17443541,-105.08832507,3216226,,No Injury (PDO),1,0,0,0,0,LDPS,,Off Road Right,At Driveway Access,1,Straight On Level,Dry,Dark Lighted,None,35,,,,Traffic Sign or Post or Overhead Sign Structure,FO:Yes,Traffic Sign or Post or Overhead Sign Structure,Traffic Sign or Post or Overhead Sign Structure,Curb or Island,Traffic Sign or Post or Overhead Sign Structure,,North,SUV,Illegal Drugs,Unknown,35,Going Straight,CO,No,Unknown,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,,No,,,0,0,,,,Impairment,,,,169656,{63B801EA-F3E5-44E9-B167-81F4AEB09748},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.088288287157,40.1761400109323,770008,City Street,0,,0,2021/10/15 22:11:00+00,2211,LONGMONT,BOULDER,LASHLEY ST,00100FS,ELK PL,40.17614656,-105.08829818,3216408,,Evident Non-Incapacitating (B),1,1,1,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Grade,Dry,Dark Lighted,None,35,35,,,Head On,FO:No,Head On,,,Head On,,South,Pickup Truck/Utility Van,Alcohol,Unknown,35,Going Straight,CO,No,Yes,,No Injury (PDO),North,Passenger Car/Van,No Impairment Suspected,,15,Going Straight,CO,No,Yes,,3,Unknown,,,,,,0,0,No,,,2,0,,,,Impairment,,,,179906,{9A7FBD5B-31AA-4498-981C-C876E586964A},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.122227549039,40.1822258369699,770009,City Street,0,,0,2021/06/28 17:03:00+00,1703,LONGMONT,BOULDER,STROH PL,00088FE,LINDEN ST,40.18223238,-105.12223746,3215650,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,25,25,,,Parked Motor Vehicle,FO:No,Parked Motor Vehicle,,,Parked Motor Vehicle,,Northwest,Passenger Car/Van,No Impairment Suspected,Unknown,10,Backing,CO,No,Yes,,No Injury (PDO),Northwest,Passenger Car/Van,,,0,Parked,SC,No,No,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,140961,{2A017C13-7DA2-462F-A80C-A7A7B4B54E9B},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
